entity_id,designacao,siglas,sioe_code,nif,categoria_id,ministerio,tutela,website,morada,distrito,estado,criado_em,alterado_em,notas
agrupamento-de-escolas-de-paco-de-arcos-escola-secundaria-lu,Agrupamento de Escolas de Paço de Arcos (Escola Secundária Luís de Freitas Branco - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-paco-de-sousa-penafiel-escola-basi,"Agrupamento de Escolas de Paço de Sousa, Penafiel (Escola Básica de Paço de Sousa, Penafiel - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pacos-de-brandao-santa-maria-da-fe,"Agrupamento de Escolas de Paços de Brandão, Santa Maria da Feira (Escola Básica de Paços de Brandão, Santa Maria da Feira - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pacos-de-ferreira-escola-basica-de,Agrupamento de Escolas de Paços de Ferreira (Escola Básica de Paços de Ferreira - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pedroucos-maia-escola-basica-de-pe,"Agrupamento de Escolas de Pedrouços, Maia (Escola Básica de Pedrouços, Maia - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pedrogao-grande-escola-basica-migu,"Agrupamento de Escolas de Pedrógão Grande (Escola Básica Miguel Leitão de Andrada, Pedrógão Grande - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pegoes-canha-e-santo-isidro-montij,"Agrupamento de Escolas de Pegões, Canha e Santo Isidro, Montijo (Escola Básica de Pegões, Canha e Santo Isidro, Montijo - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-penacova-escola-basica-e-secundari,Agrupamento de Escolas de Penacova (Escola Básica e Secundária de Penacova - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-penafiel-sudeste-escola-basica-de-,Agrupamento de Escolas de Penafiel Sudeste (Escola Básica de Penafiel Sudeste - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-penalva-do-castelo-escola-secundar,Agrupamento de Escolas de Penalva do Castelo (Escola Secundária de Penalva do Castelo - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-peniche-escola-basica-integrada-de,Agrupamento de Escolas de Peniche (Escola Básica Integrada de Peniche - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-perafita-matosinhos-escola-basica-,"Agrupamento de Escolas de Perafita, Matosinhos (Escola Básica de Perafita, Matosinhos - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pevidem-guimaraes-escola-basica-de,"Agrupamento de Escolas de Pevidém, Guimarães (Escola Básica de Pevidém, Selho - São Jorge, Guimarães - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pinheiro-penafiel-escola-basica-e-,"Agrupamento de Escolas de Pinheiro, Penafiel (Escola Básica e Secundária de Pinheiro, Penafiel - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pinhel-escola-secundaria-de-pinhel,Agrupamento de Escolas de Pinhel (Escola Secundária de Pinhel - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-pombal-escola-secundaria-de-pombal,Agrupamento de Escolas de Pombal (Escola Secundária de Pombal - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-ponte-da-barca-escola-basica-integ,Agrupamento de Escolas de Ponte da Barca (Escola Básica Integrada e Secundário Diogo Bernardes - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
aepl-agrupamento-de-escolas-de-ponte-de-lima-escola-secundar,Agrupamento de Escolas de Ponte de Lima (Escola Secundária de Ponte de Lima - Sede),AEPL,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-ponte-de-sor-escola-secundaria-de-,Agrupamento de Escolas de Ponte de Sor (Escola Secundária de Ponte de Sor - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-portel-escola-basica-d-joao-de-por,"Agrupamento de Escolas de Portel (Escola Básica D. João de Portel, Portel - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-portela-e-moscavide-loures-escola-,"Agrupamento de Escolas de Portela e Moscavide, Loures (Escola Secundária do Arco-Íris, Portela, Loures - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-porto-de-mos-escola-secundaria-de-,Agrupamento de Escolas de Porto de Mós (Escola Secundária de Porto de Mós - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-prado-vila-verde-escola-basica-de-,"Agrupamento de Escolas de Prado, Vila Verde (Escola Básica de Prado, Vila Verde - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-proenca-a-nova-escola-basica-e-sec,"Agrupamento de Escolas de Proença-a-Nova (Escola Básica e Secundária Pedro da Fonseca, Proença-a-Nova - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-povoa-de-lanhoso-escola-secundaria,Agrupamento de Escolas de Póvoa de Lanhoso (Escola Secundária da Póvoa de Lanhoso - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-queluz-belas-escola-secundaria-pad,Agrupamento de Escolas de Queluz-Belas (Escola Secundária Padre Alberto Neto - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-rates-povoa-de-varzim-escola-basic,"Agrupamento de Escolas de Rates, Póvoa de Varzim (Escola Básica de Rates, Póvoa de Varzim - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-real-braga-escola-basica-de-real-b,"Agrupamento de Escolas de Real, Braga (Escola Básica de Real, Braga - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-redondo-escola-basica-e-secundaria,"Agrupamento de Escolas de Redondo (Escola Básica e Secundária Dr. Hernâni Cidade, Redondo - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-reguengos-de-monsaraz,Agrupamento de Escolas de Reguengos de Monsaraz,,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-resende-escola-secundaria-d-egas-m,"Agrupamento de Escolas de Resende (Escola Secundária D. Egas Moniz, Resende - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-ribeira-de-pena-escola-basica-e-se,Agrupamento de Escolas de Ribeira de Pena (Escola Básica e Secundária de Ribeira de Pena - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-ribeirao-vila-nova-de-famalicao-es,"Agrupamento de Escolas de Ribeirão, Vila Nova de Famalicão (Escola Básica de Ribeirão, Vila Nova de Famalicão - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-rio-tinto-gondomar-escola-basica-d,"Agrupamento de Escolas de Rio Tinto, Gondomar (Escola Básica de Rio Tinto, Gondomar - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-romeu-correia-escola-secundaria-ro,Agrupamento de Escolas de Romeu Correia (Escola Secundária Romeu Correia - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-s-bento-vizela-escola-basica-e-sec,"Agrupamento de Escolas de S. Bento, Vizela (Escola Básica e Secundária de S. Bento, Vizela - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-saboia-odemira-escola-basica-n-o-1,"Agrupamento de Escolas de Sabóia, Odemira (Escola Básica n.º 1 de Saboia, Odemira - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-salvaterra-de-magos-escola-basica-,Agrupamento de Escolas de Salvaterra de Magos (Escola Básica e Secundária de Salvaterra de Magos - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-samora-correia-benavente-escola-ba,"Agrupamento de Escolas de Samora Correia, Benavente (Escola Básica Professor João Fernandes Pratas, Samora Correia, Benavente - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sande-marco-de-canaveses-escola-ba,"Agrupamento de Escolas de Sande, Marco de Canaveses (Escola Básica de Sande, Marco de Canaveses - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-catarina-escola-basica-e-sec,Agrupamento de Escolas de Santa Catarina (Escola Básica e Secundária Amélia Rey Colaço - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-comba-dao-escola-secundaria-,Agrupamento de Escolas de Santa Comba Dão (Escola Secundária de Santa Comba Dão - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-cruz-da-trapa-sao-pedro-do-s,"Agrupamento de Escolas de Santa Cruz da Trapa, São Pedro do Sul (Escola Básica de Santa Cruz da Trapa, São Pedro do Sul - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-iria-de-azoia-loures-escola-,"Agrupamento de Escolas de Santa Iria de Azóia, Loures (Escola Básica de Santa Iria de Azóia, Loures - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-maria-maior-escola-secundari,Agrupamento de Escolas de Santa Maria Maior (Escola Secundária de Santa Maria Maior - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-maria-da-feira-escola-basica,Agrupamento de Escolas de Santa Maria da Feira (Escola Básica e Secundária de Santa Maria da Feira - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-maria-dos-olivais-escola-sec,Agrupamento de Escolas de Santa Maria dos Olivais (Escola Secundária António Damásio - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santa-marta-de-penaguiao-escola-ba,Agrupamento de Escolas de Santa Marta de Penaguião (Escola Básica de Santa Marta de Penaguião - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santiago-do-cacem-escola-secundari,"Agrupamento de Escolas de Santiago do Cacém (Escola Secundária Manuel da Fonseca, Santiago do Cacém - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santo-andre-escola-secundaria-de-s,Agrupamento de Escolas de Santo André (Escola Secundária de Santo André - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santo-andre-santiago-do-cacem-esco,"Agrupamento de Escolas de Santo André, Santiago do Cacém (Escola Secundária Padre António Macedo - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-santo-antonio-barreiro-escola-basi,"Agrupamento de Escolas de Santo António, Barreiro (Escola Básica e Secundária de Santo António, Barreiro - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-seia-escola-secundaria-de-seia-sed,Agrupamento de Escolas de Seia (Escola Secundária de Seia - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-serta-escola-secundaria-da-serta-s,Agrupamento de Escolas de Sertã (Escola Secundária da Sertã - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-silves-escola-secundaria-de-silves,Agrupamento de Escolas de Silves (Escola Secundária de Silves - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sines-escola-basica-vasco-da-gama-,"Agrupamento de Escolas de Sines (Escola Básica Vasco da Gama, Sines - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sobreira-paredes-escola-basica-de-,"Agrupamento de Escolas de Sobreira, Paredes (Escola Básica de Sobreira, Paredes - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sousel-escola-basica-padre-joaquim,"Agrupamento de Escolas de Sousel (Escola Básica Padre Joaquim Maria Fernandes, Sousel - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-souselo-cinfaes-escola-basica-de-s,"Agrupamento de Escolas de Souselo, Cinfães (Escola Básica de Souselo, Cinfães - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-satao-escola-secundaria-frei-rosa-,"Agrupamento de Escolas de Sátão (Escola Secundária Frei Rosa Viterbo, Sátão - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-bruno-oeiras-escola-basica-de-,"Agrupamento de Escolas de São Bruno, Oeiras (Escola Básica de São Bruno, Caxias, Oeiras - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-goncalo-torres-vedras-escola-b,"Agrupamento de Escolas de São Gonçalo, Torres Vedras (Escola Básica São Gonçalo, Torres Vedras - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-joao-da-pesqueira-escola-basic,Agrupamento de Escolas de São João da Pesqueira (Escola Básica e Secundária de São João da Pesqueira - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-joao-da-talha-escola-secundari,Agrupamento de Escolas de São João da Talha (Escola Secundária São João da Talha - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-joao-do-estoril-escola-secunda,Agrupamento de Escolas de São João do Estoril (Escola Secundária São João Estoril - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-juliao-da-barra-escola-secunda,Agrupamento de Escolas de São Julião da Barra (Escola Secundária de Sebastião e Silva - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-lourenco-valongo-escola-basica,"Agrupamento de Escolas de São Lourenço, Valongo (Escola Básica de São Lourenço, Ermesinde, Valongo - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-martinho-santo-tirso-escola-ba,"Agrupamento de Escolas de São Martinho, Santo Tirso (Escola Básica de São Martinho, São Martinho do Campo, Santo Tirso - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-pedro-da-cova-gondomar-escola-,"Agrupamento de Escolas de São Pedro da Cova, Gondomar (Escola Básica de São Pedro da Cova, Gondomar - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-pedro-do-sul-escola-secundaria,Agrupamento de Escolas de São Pedro do Sul (Escola Secundária de São Pedro do Sul - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-sao-teotonio-odemira-escola-basica,"Agrupamento de Escolas de São Teotónio, Odemira (Escola Básica Engenheiro Manuel R. Amaro da Costa, São Teotónio, Odemira - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-teixoso-covilha-escola-basica-n-o-,"Agrupamento de Escolas de Teixoso, Covilhã (Escola Básica n.º 2 de Teixoso, Covilhã - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-terras-de-bouro-escola-basica-e-se,Agrupamento de Escolas de Terras de Bouro (Escola Básica e Secundária de Terras de Bouro - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-tondela-candido-de-figueiredo-esco,Agrupamento de Escolas de Tondela Cândido de Figueiredo (Escola Básica de Tondela - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-tondela-tomaz-ribeiro-escola-secun,Agrupamento de Escolas de Tondela Tomaz Ribeiro (Escola Secundária com 3º ciclo do Ensino Básico de Tondela - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-torrao-alcacer-do-sal-escola-basic,"Agrupamento de Escolas de Torrão, Alcácer do Sal (Escola Básica Bernardim Ribeiro, Alcácer do Sal - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-trancoso-escola-secundaria-goncalo,"Agrupamento de Escolas de Trancoso (Escola Secundária Gonçalo Anes Bandarra, Trancoso - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-trigal-de-santa-maria-braga-escola,"Agrupamento de Escolas de Trigal de Santa Maria, Braga (Escola Básica de Trigal de Santa Maria, Braga - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-tabua-escola-secundaria-de-tabua-s,Agrupamento de Escolas de Tábua (Escola Secundária de Tábua - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vagos-escola-secundaria-com-3o-cic,Agrupamento de Escolas de Vagos (Escola Secundária com 3º ciclo do ensino básico de Vagos - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valadares-vila-nova-de-gaia-escola,"Agrupamento de Escolas de Valadares, Vila Nova de Gaia (Escola Básica de Valadares, Vila Nova de Gaia - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valbom-escola-secundaria-com-3-o-c,Agrupamento de Escolas de Valbom (Escola Secundária com 3.º ciclo - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valdevez-arcos-de-valdevez-escola-,"Agrupamento de Escolas de Valdevez, Arcos de Valdevez (Escola Básica e Secundária de Valdevez, Arcos de Valdevez - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vale-d-este-barcelos-escola-basica,"Agrupamento de Escolas de Vale D' Este, Barcelos (Escola Básica e Secundária Vale D' Este, Viatodos, Barcelos - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vale-de-milhacos-seixal-escola-bas,"Agrupamento de Escolas de Vale de Milhaços, Seixal (Escola Básica de Vale de Milhaços, Seixal - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vale-de-ovil-baiao-escola-basica-e,"Agrupamento de Escolas de Vale de Ovil, Baião (Escola Básica e Secundária do Vale de Ovil, Baião - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vallis-longus-valongo-escola-basic,"Agrupamento de Escolas de Vallis Longus, Valongo (Escola Básica de Vallis Longus, Valongo - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valongo-escola-secundaria-de-valon,Agrupamento de Escolas de Valongo (Escola Secundária de Valongo - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valongo-do-vouga-agueda-escola-bas,"Agrupamento de Escolas de Valongo do Vouga, Águeda (Escola Básica n.º 2 de Valongo do Vouga, Águeda - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-valpacos-escola-secundaria-de-valp,Agrupamento de Escolas de Valpaços (Escola Secundária de Valpaços - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vendas-novas-escola-secundaria-de-,Agrupamento de Escolas de Vendas Novas (Escola Secundária de Vendas Novas - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-vialonga-vila-franca-de-xira-escol,"Agrupamento de Escolas de Vialonga, Vila Franca de Xira (Escola Básica de Vialonga, Vila Franca de Xira - Sede)",,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
agrupamento-de-escolas-de-viana-do-alentejo-escola-basica-e-,Agrupamento de Escolas de Viana do Alentejo (Escola Básica e Secundária Dr. Isidoro Sousa - Sede),,,,ensino_investigacao,"Ministério da Educação, Ciência e Inovação",,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
